area_cells,atc_ngmL,date,experiment,mRNA_cell,num_intens_totals,operator,spots_totals
357,0.5,20131101,Oid_0p5ngmL,32,5.366610208285651,Oid,39
278,0.5,20131101,Oid_0p5ngmL,7,1.19202099641413,Oid,9
314,0.5,20131101,Oid_0p5ngmL,32,5.377199969481956,Oid,40
327,0.5,20131101,Oid_0p5ngmL,30,5.040766002899215,Oid,38
289,0.5,20131101,Oid_0p5ngmL,19,3.2368144045166702,Oid,25
400,0.5,20131101,Oid_0p5ngmL,12,2.032935072861829,Oid,15
346,0.5,20131101,Oid_0p5ngmL,22,3.8045008010986487,Oid,28
338,0.5,20131101,Oid_0p5ngmL,35,5.9049692530708775,Oid,44
331,0.5,20131101,Oid_0p5ngmL,45,7.607777828641184,Oid,57
331,0.5,20131101,Oid_0p5ngmL,41,6.976330205233845,Oid,53
344,0.5,20131101,Oid_0p5ngmL,0,0.11416189822232398,Oid,0
333,0.5,20131101,Oid_0p5ngmL,20,3.356249332417792,Oid,25
356,0.5,20131101,Oid_0p5ngmL,6,1.1426890669108107,Oid,8
401,0.5,20131101,Oid_0p5ngmL,14,2.474916182192721,Oid,19
308,0.5,20131101,Oid_0p5ngmL,10,1.8171917906462196,Oid,13
377,0.5,20131101,Oid_0p5ngmL,9,1.6269718471046004,Oid,12
341,0.5,20131101,Oid_0p5ngmL,18,3.0955062180514226,Oid,23
328,0.5,20131101,Oid_0p5ngmL,13,2.3392904554818035,Oid,18
306,0.5,20131101,Oid_0p5ngmL,20,3.3953704127565425,Oid,25
357,0.5,20131101,Oid_0p5ngmL,2,0.4508094911116198,Oid,3
272,0.5,20131101,Oid_0p5ngmL,22,3.8373144121461817,Oid,29
393,0.5,20131101,Oid_0p5ngmL,11,1.9404592965590897,Oid,14
360,0.5,20131101,Oid_0p5ngmL,32,5.404513618677042,Oid,40
428,0.5,20131101,Oid_0p5ngmL,11,1.847360952162966,Oid,14
377,0.5,20131101,Oid_0p5ngmL,37,6.338225375753415,Oid,47
392,0.5,20131101,Oid_0p5ngmL,0,0.0,Oid,0
335,0.5,20131101,Oid_0p5ngmL,36,6.143950560769053,Oid,45
329,0.5,20131101,Oid_0p5ngmL,14,2.506047150377661,Oid,19
270,0.5,20131101,Oid_0p5ngmL,0,0.12614023041123062,Oid,0
352,0.5,20131101,Oid_0p5ngmL,5,0.8644815747310598,Oid,6
307,0.5,20131101,Oid_0p5ngmL,41,6.910594338902878,Oid,50
310,0.5,20131101,Oid_0p5ngmL,26,4.450753337911039,Oid,32
333,0.5,20131101,Oid_0p5ngmL,17,2.963024338139925,Oid,21
357,0.5,20131101,Oid_0p5ngmL,45,7.579287403677426,Oid,57
359,0.5,20131101,Oid_0p5ngmL,17,2.85121416037232,Oid,21
426,0.5,20131101,Oid_0p5ngmL,20,3.3898222323949034,Oid,25
426,0.5,20131101,Oid_0p5ngmL,19,3.243079270618754,Oid,23
396,0.5,20131101,Oid_0p5ngmL,23,3.922490272373541,Oid,30
347,0.5,20131101,Oid_0p5ngmL,32,5.37727565423056,Oid,40
325,0.5,20131101,Oid_0p5ngmL,21,3.644687571526665,Oid,26
294,0.5,20131101,Oid_0p5ngmL,14,2.495231555657282,Oid,19
365,0.5,20131101,Oid_0p5ngmL,25,4.27995117112993,Oid,32
351,0.5,20131101,Oid_0p5ngmL,34,5.817611963073166,Oid,43
373,0.5,20131101,Oid_0p5ngmL,9,1.6458350499732968,Oid,13
309,0.5,20131101,Oid_0p5ngmL,1,0.2575295643549248,Oid,2
340,0.5,20131101,Oid_0p5ngmL,12,2.0373968108644243,Oid,15
333,0.5,20131101,Oid_0p5ngmL,42,7.2075196459906925,Oid,53
399,0.5,20131101,Oid_0p5ngmL,28,4.854386205844204,Oid,36
323,0.5,20131101,Oid_0p5ngmL,10,1.7580102235446704,Oid,13
311,0.5,20131101,Oid_0p5ngmL,11,1.947518120088502,Oid,15
321,0.5,20131101,Oid_0p5ngmL,0,0.08983291371023112,Oid,1
387,0.5,20131101,Oid_0p5ngmL,19,3.3441977569237813,Oid,25
351,0.5,20131101,Oid_0p5ngmL,3,0.5837155718318454,Oid,4
303,0.5,20131101,Oid_0p5ngmL,32,5.441229877164874,Oid,40
368,0.5,20131101,Oid_0p5ngmL,8,1.4616128786144809,Oid,11
347,0.5,20131101,Oid_0p5ngmL,18,3.0189303425650413,Oid,22
365,0.5,20131101,Oid_0p5ngmL,7,1.2593362325474935,Oid,9
327,0.5,20131101,Oid_0p5ngmL,19,3.2778432288090333,Oid,25
296,0.5,20131101,Oid_0p5ngmL,3,0.648300907911803,Oid,5
371,0.5,20131101,Oid_0p5ngmL,5,0.9563683527885865,Oid,7
328,0.5,20131101,Oid_0p5ngmL,21,3.601410910200656,Oid,28
339,0.5,20131101,Oid_0p5ngmL,24,4.032358281834135,Oid,30
369,0.5,20131101,Oid_0p5ngmL,20,3.4467414358739608,Oid,27
336,0.5,20131101,Oid_0p5ngmL,18,3.1221576256961923,Oid,23
371,0.5,20131101,Oid_0p5ngmL,50,8.389795132372011,Oid,62
415,0.5,20131101,Oid_0p5ngmL,3,0.6616433966582743,Oid,5
295,0.5,20131101,Oid_0p5ngmL,20,3.4407995727473866,Oid,25
402,0.5,20131101,Oid_0p5ngmL,82,13.899418631265734,Oid,103
337,0.5,20131101,Oid_0p5ngmL,30,5.191435904478522,Oid,39
390,0.5,20131101,Oid_0p5ngmL,25,4.207998779278248,Oid,32
318,0.5,20131101,Oid_0p5ngmL,15,2.6573901579308763,Oid,19
372,0.5,20131101,Oid_0p5ngmL,4,0.7962523842221714,Oid,5
370,0.5,20131101,Oid_0p5ngmL,12,2.0342809185931183,Oid,15
408,0.5,20131101,Oid_0p5ngmL,59,10.00762169832914,Oid,74
374,0.5,20131101,Oid_0p5ngmL,0,0.022189669642175957,Oid,0
374,0.5,20131101,Oid_0p5ngmL,3,0.5117112993057144,Oid,3
361,0.5,20131101,Oid_0p5ngmL,0,0.05870756084534981,Oid,0
364,0.5,20131101,Oid_0p5ngmL,2,0.4694254978255894,Oid,3
415,0.5,20131101,Oid_0p5ngmL,16,2.8022613870450903,Oid,22
340,0.5,20131101,Oid_0p5ngmL,12,2.0257877470054164,Oid,15
271,0.5,20131101,Oid_0p5ngmL,0,0.0,Oid,0
331,0.5,20131101,Oid_0p5ngmL,17,2.985391012436103,Oid,22
312,0.5,20131101,Oid_0p5ngmL,20,3.3573249103532463,Oid,25
340,0.5,20131101,Oid_0p5ngmL,1,0.24494087129015016,Oid,2
302,0.5,20131101,Oid_0p5ngmL,16,2.8418524452582585,Oid,21
337,0.5,20131101,Oid_0p5ngmL,23,3.8620096131837953,Oid,28
333,0.5,20131101,Oid_0p5ngmL,14,2.4211154345006483,Oid,17
295,0.5,20131101,Oid_0p5ngmL,4,0.6922926680399786,Oid,5
322,0.5,20131101,Oid_0p5ngmL,6,1.0102327000839244,Oid,8
394,0.5,20131101,Oid_0p5ngmL,8,1.4591073472190432,Oid,11
302,0.5,20131101,Oid_0p5ngmL,4,0.7741329060807199,Oid,6
335,0.5,20131101,Oid_0p5ngmL,19,3.2454047455558106,Oid,24
391,0.5,20131101,Oid_0p5ngmL,21,3.570336461432822,Oid,26
347,0.5,20131101,Oid_0p5ngmL,12,2.0299412527656977,Oid,14
375,0.5,20131101,Oid_0p5ngmL,74,12.573650720988786,Oid,93
289,0.5,20131101,Oid_0p5ngmL,7,1.1920439459830623,Oid,10
352,0.5,20131101,Oid_0p5ngmL,26,4.5071885252155335,Oid,34
362,0.5,20131101,Oid_0p5ngmL,12,2.163367116807812,Oid,16
322,0.5,20131101,Oid_0p5ngmL,17,2.9154009308003355,Oid,21
388,0.5,20131101,Oid_0p5ngmL,15,2.6734874494544902,Oid,19
326,0.5,20131101,Oid_0p5ngmL,10,1.785574608987564,Oid,14
368,0.5,20131101,Oid_0p5ngmL,18,3.1407461661707483,Oid,23
367,0.5,20131101,Oid_0p5ngmL,3,0.5253009842069124,Oid,3
394,0.5,20131101,Oid_0p5ngmL,6,1.0074402990768294,Oid,7
408,0.5,20131101,Oid_0p5ngmL,48,8.058307774471658,Oid,59
334,0.5,20131101,Oid_0p5ngmL,8,1.487240222781718,Oid,11
382,0.5,20131101,Oid_0p5ngmL,14,2.419518730449378,Oid,18
311,0.5,20131101,Oid_0p5ngmL,18,3.0731201342793923,Oid,23
304,0.5,20131101,Oid_0p5ngmL,18,3.0205630579079883,Oid,22
362,0.5,20131101,Oid_0p5ngmL,40,6.8008391241321435,Oid,51
366,0.5,20131101,Oid_0p5ngmL,20,3.3660151064316777,Oid,24
401,0.5,20131101,Oid_0p5ngmL,1,0.2810925459678034,Oid,3
312,0.5,20131101,Oid_0p5ngmL,48,8.190299046311129,Oid,60
414,0.5,20131101,Oid_0p5ngmL,7,1.182433813992523,Oid,8
403,0.5,20131101,Oid_0p5ngmL,22,3.726054779888608,Oid,28
328,0.5,20131101,Oid_0p5ngmL,16,2.8486884870679785,Oid,21
294,0.5,20131101,Oid_0p5ngmL,4,0.8130525673304341,Oid,6
302,0.5,20131101,Oid_0p5ngmL,20,3.3854612039368264,Oid,25
301,0.5,20131101,Oid_0p5ngmL,8,1.4585275043869683,Oid,11
391,0.5,20131101,Oid_0p5ngmL,29,4.97204852368963,Oid,36
342,0.5,20131101,Oid_0p5ngmL,3,0.6167452506294346,Oid,4
311,0.5,20131101,Oid_0p5ngmL,17,2.9928953994048983,Oid,22
261,0.5,20131101,Oid_0p5ngmL,18,3.025476462958725,Oid,23
373,0.5,20131101,Oid_0p5ngmL,31,5.3183825436789505,Oid,39
315,0.5,20131101,Oid_0p5ngmL,9,1.661689173723964,Oid,12
263,0.5,20131101,Oid_0p5ngmL,16,2.7285206378271134,Oid,20
419,0.5,20131101,Oid_0p5ngmL,47,8.034498573281452,Oid,59
380,0.5,20131101,Oid_0p5ngmL,4,0.8126283665217059,Oid,6
335,0.5,20131101,Oid_0p5ngmL,6,1.0875959411001752,Oid,8
419,0.5,20131101,Oid_0p5ngmL,83,13.940202944991224,Oid,102
319,0.5,20131101,Oid_0p5ngmL,5,0.9747371633478294,Oid,7
367,0.5,20131101,Oid_0p5ngmL,22,3.814978255893797,Oid,28
302,0.5,20131101,Oid_0p5ngmL,5,0.964058899824521,Oid,7
405,0.5,20131101,Oid_0p5ngmL,19,3.3251392385748066,Oid,24
402,0.5,20131101,Oid_0p5ngmL,2,0.3481254291599909,Oid,2
329,0.5,20131101,Oid_0p5ngmL,25,4.314610513466087,Oid,32
312,0.5,20131101,Oid_0p5ngmL,39,6.604824902723736,Oid,48
417,0.5,20131101,Oid_0p5ngmL,0,0.011233691920347936,Oid,0
336,0.5,20131101,Oid_0p5ngmL,58,9.746957442587927,Oid,72
315,0.5,20131101,Oid_0p5ngmL,37,6.312825207904173,Oid,48
286,0.5,20131101,Oid_0p5ngmL,3,0.5229327840085449,Oid,4
365,0.5,20131101,Oid_0p5ngmL,12,2.1757257038223847,Oid,15
382,0.5,20131101,Oid_0p5ngmL,25,4.291441214618144,Oid,31
393,0.5,20131101,Oid_0p5ngmL,4,0.8289311055161362,Oid,6
336,0.5,20131101,Oid_0p5ngmL,5,0.8724162661173419,Oid,7
361,0.5,20131101,Oid_0p5ngmL,12,2.131209277485313,Oid,16
377,0.5,20131101,Oid_0p5ngmL,22,3.828458075837339,Oid,28
367,0.5,20131101,Oid_0p5ngmL,15,2.6139894712748912,Oid,19
277,0.5,20131101,Oid_0p5ngmL,3,0.6235660334172578,Oid,5
332,0.5,20131101,Oid_0p5ngmL,23,3.9802139314869915,Oid,29
374,0.5,20131101,Oid_0p5ngmL,1,0.31049668116273743,Oid,2
370,0.5,20131101,Oid_0p5ngmL,17,2.9551414053559166,Oid,23
335,0.5,20131101,Oid_0p5ngmL,14,2.3918883039597167,Oid,18
299,0.5,20131101,Oid_0p5ngmL,4,0.7011001754787514,Oid,5
330,0.5,20131101,Oid_0p5ngmL,4,0.7818254062714576,Oid,6
282,0.5,20131101
